HeatOutputPercent,MixedAirTemp,OutdoorAirDamperOutput,OutdoorAirEnthalpyReference,SpaceCoolingSetpointActive,SpaceHeatingSetpointActive,SpaceTemp,SpaceTempSetpointActive,SupplyAirTemp
0.0,65.1953,5.0,24.8835,69.9648,66.9648,68.5617,69.9648,63.2871
0.0,67.0315,5.0,25.0235,69.9648,66.9648,70.5419,69.9648,70.7759
0.0,65.2853,5.0,25.3036,69.9648,66.9648,68.6517,69.9648,63.7372
0.0,67.0315,5.0,25.4436,69.9648,66.9648,70.3978,69.9648,63.7372
0.0,65.1053,5.0,25.6536,69.9648,66.9648,68.6157,69.9648,58.7327
0.0,66.2934,5.0,25.6683,69.9648,66.9648,69.4798,69.9648,70.6859
0.0,66.2934,5.0,25.9463,69.9648,66.9648,69.4798,69.9648,60.5509
0.0,65.5734,5.0,25.8881,69.9648,66.9648,68.6157,69.9648,69.2277
0.0,67.7516,5.0,26.1642,69.9648,66.9648,71.0279,69.9648,70.9559
0.0,65.8434,5.0,26.1642,69.9648,66.9648,68.9217,69.9648,64.4753
0.0,67.0315,5.0,26.4402,69.9648,66.9648,69.8758,69.9648,68.7597
0.0,66.2934,5.0,26.6473,69.9648,66.9648,69.0837,69.9648,61.919
0.0,67.6616,5.0,26.7891,69.9648,66.9648,70.1998,69.9648,72.162
0.0,66.4734,5.0,27.2679,69.9648,66.9648,68.6157,69.9648,60.1908
0.0,68.2196,5.0,27.5985,69.9648,66.9648,70.6679,69.9648,72.6121
0.0,66.0234,5.0,27.9362,66.0704,63.0704,67.3375,66.0704,56.1044
0.0,64.8353,5.0,28.5282,66.0704,63.0704,66.5455,66.0704,56.1044
0.0,64.0072,5.0,28.7766,66.0704,63.0704,66.5455,66.0704,55.1863
0.0,64.0072,5.0,29.059,66.0704,63.0704,65.6274,66.0704,55.1863
0.0,64.0072,5.0,29.226,66.0704,63.0704,65.6274,66.0704,56.1044
0.0,64.0072,0.0,28.9657,66.0704,63.0704,66.8695,66.0704,57.5446
0.0,63.2871,0.0,28.9006,66.0704,63.0704,66.0774,66.0704,54.4662
0.0,63.2871,0.0,29.1944,66.0704,63.0704,67.1035,66.0704,54.4662
0.0,63.2871,5.0,29.1608,66.0704,63.0704,65.6274,66.0704,54.4662
0.0,63.2871,5.0,29.316,66.0704,63.0704,64.8353,66.0704,56.6445
0.0,65.1053,5.0,29.5703,66.0704,63.0704,65.9874,66.0704,64.0072
0.0,65.1053,5.0,29.4662,66.0704,63.0704,66.6715,66.0704,60.5509
0.0,63.7372,5.0,29.4031,66.0704,63.0704,65.1233,66.0704,56.7345
0.0,63.7372,5.0,29.2769,66.0704,63.0704,65.1233,66.0704,60.4608
0.0,63.7372,5.0,29.0245,66.0704,63.0704,65.1233,66.0704,61.4689
0.0,63.7372,5.0,28.8708,66.0704,63.0704,65.7894,66.0704,61.4689
0.0,63.7372,5.0,28.6164,66.0704,63.0704,65.7894,66.0704,61.4689
0.0,63.7372,5.0,28.2984,66.0704,63.0704,65.7894,66.0704,62.189
0.0,63.7372,0.0,28.1712,66.0704,63.0704,65.7894,66.0704,62.9271
0.0,63.7372,0.0,27.879,66.0704,63.0704,65.7894,66.0704,62.9271
0.0,63.7372,0.0,27.6226,66.0704,63.0704,65.7894,66.0704,58.9127
0.0,62.6571,0.0,27.5798,66.0704,63.0704,64.9973,66.0704,60.4608
0.0,64.3852,0.0,27.4689,66.0704,63.0704,66.7075,66.0704,61.829
0.0,62.459,0.0,27.1436,66.0704,63.0704,64.9973,66.0704,59.6508
0.0,64.3852,0.0,27.0134,66.0704,63.0704,67.1035,66.0704,66.9415
0.0,62.189,0.0,26.6985,66.0704,63.0704,64.9973,66.0704,58.2826
0.0,64.0072,0.0,26.5673,66.0704,63.0704,66.7435,66.0704,68.7597
0.0,62.5491,0.0,26.7069,66.0704,63.0704,65.3213,66.0704,58.0126
0.0,64.2052,0.0,26.7069,66.0704,63.0704,66.5455,66.0704,68.7597
0.0,62.7471,0.0,26.3051,66.0704,63.0704,64.9613,66.0704,57.1845
0.0,63.3771,0.0,26.1739,66.0704,63.0704,66.1134,66.0704,68.0396
0.0,63.3771,0.0,26.3106,66.0704,63.0704,66.1134,66.0704,58.6427
0.0,63.3771,0.0,26.3106,66.0704,63.0704,66.1134,66.0704,67.6616
0.0,63.3771,0.0,26.4472,66.0704,63.0704,66.1134,66.0704,58.9127
0.0,61.829,0.0,26.5839,66.0704,63.0704,64.8353,66.0704,60.9109
0.0,64.0072,0.0,26.7205,66.0704,63.0704,66.9055,66.0704,64.8353
0.0,61.919,0.0,26.9907,66.0704,63.0704,64.9613,66.0704,60.7309
0.0,64.0072,0.0,27.3284,66.0704,63.0704,66.7075,66.0704,68.0396
0.0,62.009,0.0,27.3284,66.0704,63.0704,64.6733,66.0704,58.1926
0.0,63.6472,0.0,27.4635,66.0704,63.0704,66.5815,66.0704,68.4897
0.0,62.5491,0.0,27.6055,66.0704,63.0704,65.3213,66.0704,57.9226
0.0,62.5491,0.0,27.7416,66.0704,63.0704,65.3213,66.0704,67.4816
0.0,62.5491,0.0,27.7416,66.0704,63.0704,65.3213,66.0704,58.6427
0.0,62.5491,0.0,27.6055,66.0704,63.0704,65.3213,66.0704,66.5635
0.0,63.4671,0.0,27.6055,66.0704,63.0704,66.1134,66.0704,58.6427
0.0,62.459,0.0,27.7476,66.0704,63.0704,65.3213,66.0704,65.8434
0.0,63.7372,0.0,27.6105,66.0704,63.0704,66.6715,66.0704,60.2808
0.0,61.919,0.0,27.6105,66.0704,63.0704,64.9253,66.0704,64.8353
0.0,64.0072,0.0,27.6105,66.0704,63.0704,66.9055,66.0704,66.3834
0.0,61.829,0.0,27.7476,66.0704,63.0704,64.4753,66.0704,59.5608
0.0,64.3852,0.0,27.7476,66.0704,63.0704,66.7075,66.0704,69.1377
0.0,62.189,0.0,27.7476,66.0704,63.0704,64.6373,66.0704,57.0945
0.0,63.9172,0.0,27.7476,66.0704,63.0704,66.5815,66.0704,68.6697
0.0,62.279,0.0,27.8846,65.6761,62.6761,64.8353,65.6761,58.8227
0.0,63.2871,0.0,27.7476,65.6761,62.6761,66.1134,65.6761,67.9496
0.0,63.2871,0.0,27.7416,65.6761,62.6761,66.1134,65.6761,58.9127
0.0,63.2871,0.0,27.6055,65.6761,62.6761,66.1134,65.6761,67.2115
0.0,63.2871,0.0,27.4695,65.6761,62.6761,66.1134,65.6761,59.8308
0.0,61.919,0.0,27.2608,65.6761,62.6761,64.8353,65.6761,65.1053
0.0,64.0072,0.0,26.9932,65.6761,62.6761,66.9775,65.6761,67.5716
0.0,61.4689,0.0,27.1308,65.6761,62.6761,64.7093,65.6761,57.0945
0.0,63.2871,0.0,26.9932,65.6761,62.6761,66.4194,65.6761,68.0396
0.0,62.189,0.0,26.9932,65.6761,62.6761,65.1593,65.6761,59.0027
0.0,63.2871,0.0,26.9932,65.6761,62.6761,65.8254,65.6761,67.8596
0.0,63.2871,0.0,26.8556,65.6761,62.6761,65.1233,65.6761,57.0945
0.0,63.2871,0.0,26.9932,65.6761,62.6761,66.0774,65.6761,67.7516
0.0,63.2871,5.0,26.8571,65.6761,62.6761,66.0774,65.6761,58.2826
0.0,61.559,5.0,26.8571,65.6761,62.6761,64.3132,65.6761,59.0927
0.0,63.8272,5.0,26.8571,65.6761,62.6761,66.4194,65.6761,68.6697
0.0,62.8371,5.0,26.7891,65.6761,62.6761,65.2673,65.6761,57.5446
0.0,62.8371,5.0,26.7882,65.6761,62.6761,65.2673,65.6761,66.2934
0.0,62.8371,5.0,26.9253,65.6761,62.6761,65.2673,65.6761,58.6427
0.0,62.8371,5.0,26.7891,65.6761,62.6761,65.2673,65.6761,60.0108
0.0,63.6472,5.0,26.7891,65.6761,62.6761,65.9514,65.6761,64.3852
0.0,63.6472,5.0,26.653,65.6761,62.6761,65.9514,65.6761,60.4608
0.0,63.6472,5.0,26.517,65.6761,62.6761,65.9514,65.6761,60.4608
0.0,62.9271,5.0,26.5141,65.6761,62.6761,65.1593,65.6761,60.4608
0.0,63.5572,5.0,26.5141,65.6761,62.6761,65.1593,65.6761,63.6472
0.0,63.5572,5.0,26.6512,65.6761,62.6761,66.0234,65.6761,63.6472
0.0,64.2052,5.0,26.7882,65.6761,62.6761,66.0234,65.6761,61.0909
0.0,63.1971,5.0,26.9938,65.6761,62.6761,65.1593,65.6761,59.4527
0.0,63.1971,5.0,27.1308,65.6761,62.6761,65.1593,65.6761,63.2871
0.0,64.3852,5.0,27.405,65.6761,62.6761,65.9514,65.6761,63.2871
0.0,64.3852,5.0,27.5985,69.3239,66.3239,65.9514,69.3239,64.4753
0.0,66.2034,5.0,27.8687,69.3239,66.3239,67.8596,69.3239,69.8578
0.0,67.1215,5.0,28.0713,69.3239,66.3239,68.8857,69.3239,70.6859
0.0,67.9496,5.0,28.3415,69.3239,66.3239,69.7138,69.3239,71.4239
0.0,67.9496,5.0,28.9494,69.3239,66.3239,69.7138,69.3239,72.8821
0.0,67.1215,5.0,29.2871,69.3239,66.3239,68.9577,69.3239,61.3789
0.0,67.1215,5.0,29.5753,69.3239,66.3239,68.9577,69.3239,69.9478
0.0,67.1215,5.0,29.6797,69.3239,66.3239,69.7498,69.3239,63.7372
0.0,66.2934,0.0,29.6815,69.3239,66.3239,68.6157,69.3239,69.4978
0.0,67.6616,0.0,29.8117,69.3239,66.3239,69.8758,69.3239,62.9271
0.0,66.5635,0.0,29.9694,69.3239,66.3239,69.0477,69.3239,70.2358
0.0,67.5716,0.0,29.8017,69.3239,66.3239,69.8758,69.3239,64.0072
0.0,66.5635,0.0,29.8883,69.3239,66.3239,68.4897,69.3239,68.2196
0.0,68.0396,0.0,29.8449,69.3239,66.3239,69.9478,69.3239,62.9271
0.0,67.0315,0.0,29.7643,69.3239,66.3239,68.8137,69.3239,68.8497
0.0,67.7516,0.0,29.1871,69.3239,66.3239,69.9118,69.3239,63.0171
0.0,66.7615,0.0,28.426,69.3239,66.3239,68.3276,69.3239,68.9577
0.0,68.4897,0.0,28.7751,69.3239,66.3239,70.1098,69.3239,63.7372
0.0,67.0315,0.0,28.3548,69.3239,66.3239,68.9217,69.3239,69.7678
0.0,67.7516,0.0,27.8873,69.3239,66.3239,69.8758,69.3239,62.279
0.0,66.5635,0.0,28.1763,69.3239,66.3239,68.6517,69.3239,70.6859
0.0,68.0396,0.0,27.9977,69.3239,66.3239,70.1998,69.3239,65.4834
0.0,66.4734,0.0,26.7174,69.3239,66.3239,68.5257,69.3239,70.2358
0.0,68.3096,0.0,26.489,69.3239,66.3239,70.3978,69.3239,73.0801
0.0,66.2034,0.0,26.7357,69.3239,66.3239,69.1197,69.3239,64.1152
0.0,66.2034,0.0,26.4561,69.3239,66.3239,69.1197,69.3239,58.1926
0.0,65.1053,0.0,26.6302,69.3239,66.3239,69.1197,69.3239,60.2808
0.0,66.2034,0.0,26.3516,69.3239,66.3239,70.1458,69.3239,58.1926
0.0,66.2034,0.0,25.9858,69.3239,66.3239,69.1197,69.3239,57.5446
0.0,66.2034,0.0,25.7767,69.3239,66.3239,69.1197,69.3239,70.6859
0.0,67.0315,0.0,26.1204,69.3239,66.3239,69.1197,69.3239,63.5572
0.0,65.6634,0.0,26.0505,69.3239,66.3239,69.1197,69.3239,69.6778
0.0,67.3915,0.0,25.0389,69.3239,66.3239,70.2358,69.3239,72.072
0.0,65.2853,0.0,24.4513,69.3239,66.3239,68.0936,69.3239,62.279
0.0,66.5635,0.0,23.6576,69.3239,66.3239,69.3177,69.3239,71.3339
0.0,66.5635,0.0,23.204,69.3239,66.3239,70.2358,69.3239,71.3339
0.0,65.1053,0.0,22.6784,69.3239,66.3239,68.2556,69.3239,67.3015
0.0,66.2934,0.0,22.5098,69.3239,66.3239,69.4437,69.3239,71.1539
0.0,66.2934,0.0,22.2969,69.3239,66.3239,69.4437,69.3239,71.874
0.0,65.1053,0.0,22.2497,69.3239,66.3239,68.3276,69.3239,65.9334
0.0,66.2934,0.0,21.6733,69.3239,66.3239,69.4437,69.3239,70.9559
0.0,67.0315,0.0,21.6206,69.3239,66.3239,69.4437,69.3239,71.694
0.0,65.9334,0.0,20.9915,69.3239,66.3239,69.4437,69.3239,61.2889
0.0,65.9334,0.0,20.7056,69.3239,66.3239,69.4437,69.3239,70.6859
0.0,65.9334,0.0,20.3625,69.3239,66.3239,69.4437,69.3239,70.6859
0.0,66.6715,0.0,20.5844,69.3239,66.3239,69.4437,69.3239,70.6859
0.0,66.6715,0.0,20.2481,69.3239,66.3239,69.4437,69.3239,70.6859
0.0,65.9334,0.0,20.1909,69.3239,66.3239,69.4437,69.3239,62.6571
0.0,65.9334,0.0,20.2847,69.3239,66.3239,69.4437,69.3239,69.8578
0.0,65.9334,0.0,20.2847,69.3239,66.3239,69.4437,69.3239,70.6859
0.0,65.9334,0.0,20.052,69.3239,66.3239,69.4437,69.3239,70.6859
0.0,66.6715,0.0,19.7612,69.3239,66.3239,69.4437,69.3239,71.4239
0.0,65.3933,0.0,19.4308,69.3239,66.3239,69.4437,69.3239,64.0072
0.0,65.3933,0.0,19.0653,69.3239,66.3239,69.4437,69.3239,70.5959
0.0,66.2934,0.0,19.1424,69.3239,66.3239,69.4437,69.3239,70.5959
0.0,66.2934,0.0,19.1424,69.3239,66.3239,69.4437,69.3239,70.5959
0.0,66.2934,0.0,18.7963,69.3239,66.3239,69.4437,69.3239,63.5572
0.0,65.1953,0.0,18.7386,69.3239,66.3239,69.4437,69.3239,69.8578
0.0,65.1953,0.0,18.5977,69.3239,66.3239,69.4437,69.3239,69.8578
0.0,65.9334,0.0,18.5977,69.3239,66.3239,69.4437,69.3239,69.8578
0.0,65.9334,0.0,18.1893,69.3239,66.3239,69.4437,69.3239,69.8578
0.0,65.9334,0.0,18.1321,69.3239,66.3239,69.4437,69.3239,69.8578
0.0,65.9334,0.0,17.9034,69.3239,66.3239,69.4437,69.3239,69.8578
0.0,65.9334,0.0,17.9888,69.3239,66.3239,69.4437,69.3239,69.8578
0.0,65.9334,0.0,17.789,69.3239,66.3239,69.4437,69.3239,69.8578
0.0,65.9334,0.0,17.758,69.3239,66.3239,69.4437,69.3239,70.6859
0.0,65.9334,0.0,17.758,69.3239,66.3239,69.4437,69.3239,70.6859
0.0,65.9334,0.0,17.8414,69.3239,66.3239,69.4437,69.3239,66.5635
0.0,64.8353,0.0,17.758,69.3239,66.3239,68.4536,69.3239,68.7597
0.0,65.5734,0.0,17.3887,69.3239,66.3239,68.4536,69.3239,70.2358
0.0,65.5734,0.0,17.1599,69.3239,66.3239,69.2457,69.3239,70.2358
0.0,65.5734,0.0,17.0243,69.3239,66.3239,69.2457,69.3239,70.2358
0.0,65.5734,0.0,16.9884,69.3239,66.3239,69.2457,69.3239,70.2358
0.0,65.5734,0.0,16.9884,69.3239,66.3239,70.0738,69.3239,70.2358
0.0,64.0072,0.0,16.9505,69.3239,66.3239,68.2916,69.3239,62.8371
0.0,64.8353,0.0,16.9505,69.3239,66.3239,68.2916,69.3239,68.7597
0.0,65.5734,0.0,16.9505,69.3239,66.3239,69.1197,69.3239,69.4978
0.0,65.5734,0.0,16.9505,69.3239,66.3239,69.1197,69.3239,69.4978
0.0,65.5734,0.0,16.8351,69.3239,66.3239,69.1197,69.3239,69.4978
0.0,65.5734,0.0,16.8351,69.3239,66.3239,69.1197,69.3239,69.4978
0.0,65.5734,0.0,16.7198,69.3239,66.3239,69.1197,69.3239,69.4978
0.0,65.5734,0.0,16.7361,69.3239,66.3239,69.1197,69.3239,69.4978
0.0,65.5734,0.0,16.4582,69.3239,66.3239,70.2358,69.3239,70.8659
0.0,64.8353,0.0,16.3408,69.3239,66.3239,69.4437,69.3239,57.5446
0.0,63.8272,0.0,16.2707,69.3239,66.3239,69.4437,69.3239,59.2727
0.0,63.8272,0.0,16.3408,69.3239,66.3239,69.4437,69.3239,60.1008
0.0,64.4753,0.0,16.1648,69.3239,66.3239,69.4437,69.3239,63.3771
0.0,64.4753,0.0,16.1648,69.3239,66.3239,69.4437,69.3239,60.4608
0.0,64.4753,0.0,16.1648,69.3239,66.3239,68.4897,69.3239,59.3627
0.0,62.189,5.0,16.1648,65.9225,62.9225,66.1494,65.8239,54.1962
0.0,61.0909,5.0,16.0475,65.9225,62.9225,64.6733,65.8239,56.5545
0.0,63.4671,5.0,16.0475,65.9225,62.9225,66.7075,65.8239,68.2196
0.0,62.459,5.0,16.1648,65.9225,62.9225,65.1593,65.8239,57.4545
0.0,62.459,5.0,16.1648,65.9225,62.9225,65.9514,65.8239,65.5734
0.0,62.459,5.0,16.0962,65.9225,62.9225,65.9514,65.8239,59.3627
0.0,62.459,5.0,16.0962,65.9225,62.9225,65.0333,65.8239,57.8326
0.0,62.459,0.0,15.9122,65.9225,62.9225,66.5815,65.8239,55.2763
0.0,61.559,0.0,15.7969,67.9437,64.9437,65.4293,67.9437,63.0171
0.0,64.2052,0.0,15.9122,67.9437,64.9437,68.4536,67.9437,68.0396
0.0,65.3933,0.0,16.0276,67.9437,64.9437,69.5158,67.9437,69.8578
0.0,62.6571,0.0,16.143,67.9437,64.9437,66.7435,67.9437,58.4626
0.0,63.5572,0.0,16.1306,60.0,57.0,66.7435,55.2253,54.2862
0.0,61.0909,0.0,16.3593,60.0,57.0,64.7633,55.2253,54.2862
0.0,60.4608,0.0,16.4006,60.0,57.0,63.5212,56.4084,53.0081
0.0,60.4608,0.0,16.4006,60.0,57.0,62.6031,56.4084,52.468
0.0,59.2727,0.0,16.4737,60.0,57.0,61.883,56.4084,52.468
100.0,64.8353,0.0,16.6841,72.331,69.331,68.0936,72.331,68.3996
21.17,66.7615,0.0,16.874,72.331,69.331,70.0738,72.331,70.6859
4.575,66.7615,0.0,17.002,72.331,69.331,70.0738,72.331,69.8578
0.0,66.7615,0.0,17.1944,72.331,69.331,70.0738,72.331,69.8578
0.0,66.7615,0.0,17.3392,72.331,69.331,70.0738,72.331,69.8578
0.0,66.7615,0.0,17.5912,72.331,69.331,70.0738,72.331,69.8578
0.0,66.7615,0.0,17.8701,72.331,69.331,70.0738,72.331,70.5959
0.0,66.7615,0.0,17.9258,72.331,69.331,70.0738,72.331,70.5959
0.0,67.7516,0.0,18.1693,72.331,69.331,72.252,72.331,71.4239
0.0,68.4897,0.0,18.3715,72.331,69.331,73.5302,72.331,72.7021
0.0,67.1215,0.0,18.5558,72.331,69.331,71.2979,72.331,66.3834
0.0,68.3096,0.0,18.571,72.331,69.331,72.414,72.331,73.1701
0.0,69.2277,0.0,18.5842,72.331,69.331,72.414,72.331,74.2682
0.0,68.4897,0.0,18.6384,72.331,69.331,72.414,72.331,63.1971
0.0,68.4897,0.0,18.7469,72.331,69.331,72.414,72.331,72.8821
0.0,66.4734,0.0,18.5515,72.331,69.331,70.9919,72.331,59.9208
0.0,67.6616,0.0,18.488,72.331,69.331,71.82,72.331,71.4239
0.0,67.6616,0.0,18.4757,72.331,69.331,71.82,72.331,71.4239
0.0,67.6616,0.0,18.4757,72.331,69.331,71.82,72.331,71.4239
0.0,67.6616,0.0,18.3673,72.331,69.331,71.82,72.331,71.4239
0.0,67.6616,0.0,18.2426,72.331,69.331,71.82,72.331,71.4239
0.0,67.6616,0.0,18.0785,72.331,69.331,71.82,72.331,71.4239
0.0,68.6697,0.0,17.8701,72.331,69.331,71.82,72.331,72.432
0.0,68.6697,0.0,17.7326,72.331,69.331,71.82,72.331,72.432
0.0,68.6697,0.0,17.4244,72.331,69.331,71.82,72.331,72.432
0.0,68.6697,0.0,17.4244,72.331,69.331,71.82,72.331,72.432
0.0,67.8596,0.0,17.3687,72.331,69.331,71.82,72.331,71.604
0.0,67.8596,0.0,17.1754,72.331,69.331,71.82,72.331,71.604
0.0,67.8596,0.0,16.568,72.331,69.331,71.82,72.331,71.604
0.0,67.8596,0.0,16.5331,72.331,69.331,71.82,72.331,71.604
0.0,66.7615,0.0,16.366,72.331,69.331,71.82,72.331,70.5959
0.0,66.7615,0.0,16.2545,72.331,69.331,71.0279,72.331,70.5959
0.0,66.7615,0.0,16.3276,72.331,69.331,71.0279,72.331,70.5959
0.0,66.7615,0.0,16.2152,72.331,69.331,71.0279,72.331,70.5959
0.0,66.7615,0.0,15.9203,72.331,69.331,71.0279,72.331,70.5959
0.0,66.7615,0.0,15.8646,72.331,69.331,71.0279,72.331,70.5959
0.0,66.7615,0.0,15.8646,72.331,69.331,71.0279,72.331,70.5959
0.0,66.7615,0.0,15.7532,72.331,69.331,71.0279,72.331,70.5959
0.0,66.7615,0.0,15.5303,72.331,69.331,71.0279,72.331,70.5959
0.0,66.7615,0.0,15.4189,72.331,69.331,71.0279,72.331,70.5959
0.0,66.7615,0.0,15.3632,72.331,69.331,71.0279,72.331,70.5959
0.0,65.8434,0.0,15.3632,72.331,69.331,70.2358,72.331,69.8578
0.0,65.8434,0.0,14.9787,72.331,69.331,70.2358,72.331,69.8578
0.0,65.8434,0.0,14.9787,72.331,69.331,70.2358,72.331,69.8578
0.0,65.8434,0.0,14.7565,72.331,69.331,70.2358,72.331,69.8578
0.0,65.8434,0.0,14.7565,72.331,69.331,70.2358,72.331,69.8578
0.0,65.8434,0.0,14.6431,72.331,69.331,70.2358,72.331,69.8578
0.0,65.8434,0.0,14.5297,72.331,69.331,70.2358,72.331,69.8578
0.0,65.8434,0.0,14.4149,72.331,69.331,69.3537,72.331,69.1377
0.0,65.1053,0.0,14.2395,72.331,69.331,69.3537,72.331,69.1377
2.875,65.1053,0.0,14.0665,72.331,69.331,69.3537,72.331,69.1377
17.08,65.1053,0.0,14.1183,72.331,69.331,69.3537,72.331,69.1377
44.695,65.1053,0.0,13.9355,72.331,69.331,69.3537,72.331,69.1377
44.695,65.1053,0.0,13.8181,72.331,69.331,69.3537,72.331,69.1377
44.695,65.1053,0.0,13.5712,72.331,69.331,69.3537,72.331,69.1377
44.695,65.1053,0.0,13.4529,72.331,69.331,69.3537,72.331,69.1377
61.775,65.1053,0.0,13.2597,72.331,69.331,69.3537,72.331,69.1377
61.775,65.1053,0.0,13.2431,72.331,69.331,69.3537,72.331,69.1377
61.775,65.1053,0.0,13.0435,72.331,69.331,69.3537,72.331,69.1377
61.775,65.1053,0.0,13.0435,72.331,69.331,69.3537,72.331,69.1377
61.775,65.1053,0.0,12.9222,72.331,69.331,69.3537,72.331,69.1377
61.775,65.1053,0.0,12.9222,72.331,69.331,69.3537,72.331,69.1377
61.775,65.1053,0.0,12.8822,72.331,69.331,69.3537,72.331,69.1377
31.54,65.1053,0.0,12.9222,72.331,69.331,69.3537,72.331,69.1377
25.295,65.1053,0.0,12.9615,72.331,69.331,69.3537,72.331,69.1377
25.295,65.1053,0.0,12.9205,72.331,69.331,69.3537,72.331,69.1377
48.955,65.1053,0.0,12.8385,72.331,69.331,68.6157,72.331,68.3996
66.745,65.1053,0.0,12.8385,72.331,69.331,68.6157,72.331,68.3996
65.555,65.1053,0.0,12.6058,72.331,69.331,69.7498,72.331,69.2277
52.2,65.8434,0.0,12.5476,72.331,69.331,69.7498,72.331,69.2277
38.725,65.1053,0.0,12.3149,72.331,69.331,69.7498,72.331,69.2277
31.65,65.1053,0.0,12.1986,72.331,69.331,69.7498,72.331,69.2277
0.0,65.1053,0.0,12.024,72.331,69.331,70.5419,72.331,69.2277
0.0,66.6715,0.0,11.9077,72.331,69.331,71.748,72.331,70.6859
0.0,67.6616,5.0,11.8235,72.331,69.331,73.3681,72.331,71.964
0.0,65.8434,5.0,11.7061,72.331,69.331,71.1899,72.331,70.6859
0.0,65.8434,5.0,11.5598,72.331,69.331,70.1998,72.331,69.4077
0.0,65.8434,5.0,11.4702,72.331,69.331,70.1998,72.331,69.4077
0.0,65.8434,5.0,11.4702,72.331,69.331,70.1998,72.331,69.4077
0.0,65.8434,5.0,11.5895,72.331,69.331,70.1998,72.331,69.4077
0.0,65.8434,5.0,11.619,72.331,69.331,70.1998,72.331,69.4077
0.0,66.5635,5.0,11.8235,72.331,69.331,70.1998,72.331,70.4158
0.0,66.5635,5.0,12.163,72.331,69.331,71.3519,72.331,70.4158
0.0,66.5635,5.0,12.3561,72.331,69.331,71.3519,72.331,70.4158
0.0,66.5635,5.0,12.5924,72.331,69.331,71.3519,72.331,70.4158
0.0,67.3015,5.0,12.8251,72.331,69.331,71.3519,72.331,70.4158
0.0,67.3015,5.0,13.3781,72.331,69.331,71.3519,72.331,71.4239
0.0,68.0396,5.0,13.5442,72.331,69.331,72.144,72.331,71.4239
0.0,68.0396,5.0,13.9725,72.331,69.331,72.144,72.331,71.4239
0.0,68.0396,5.0,14.2387,72.331,69.331,72.144,72.331,72.252
0.0,68.0396,5.0,14.5582,72.331,69.331,72.144,72.331,72.252
0.0,68.7597,5.0,14.8244,72.331,69.331,72.144,72.331,72.252
0.0,68.7597,5.0,15.4101,72.331,69.331,72.144,72.331,72.252
0.0,68.7597,5.0,15.6052,72.331,69.331,72.144,72.331,72.252
0.0,68.0396,5.0,15.9,72.331,69.331,71.0279,72.331,72.252
0.0,68.0396,5.0,16.109,72.331,69.331,71.0279,72.331,72.252
0.0,69.4978,0.0,16.235,72.331,69.331,73.6562,72.331,73.3501
0.0,67.8596,0.0,16.3365,72.331,69.331,71.82,72.331,57.4545
0.0,67.8596,0.0,16.692,72.331,69.331,71.82,72.331,69.2277
0.0,67.8596,0.0,16.7224,72.331,69.331,72.7741,72.331,57.8326
0.0,66.9415,0.0,17.1607,72.331,69.331,71.3519,72.331,66.9415
0.0,67.7516,0.0,16.8913,72.331,69.331,72.414,72.331,59.0927
0.0,67.7516,0.0,16.9508,72.331,69.331,72.414,72.331,65.3933
0.0,68.6697,0.0,17.0464,72.331,69.331,72.414,72.331,65.3933
0.0,68.6697,0.0,17.0464,72.331,69.331,72.414,72.331,65.3933
0.0,68.6697,0.0,17.2329,72.331,69.331,72.414,72.331,65.3933
0.0,68.6697,0.0,17.1425,72.331,69.331,72.414,72.331,71.694
0.0,67.3915,0.0,17.2363,72.331,69.331,71.1539,72.331,61.919
70.84,71.4239,0.0,17.0464,76.7183,73.7183,75.1683,76.7183,74.7183
0.0,71.4239,0.0,17.1421,76.7183,73.7183,74.3582,76.7183,74.7183
0.0,70.6859,0.0,16.8599,76.7183,73.7183,74.3582,76.7183,74.7183
0.0,70.6859,0.0,16.8599,76.7183,73.7183,74.3582,76.7183,74.7183
0.0,70.6859,0.0,16.7662,76.7183,73.7183,74.3582,76.7183,74.7183
0.0,70.6859,0.0,16.7194,76.7183,73.7183,74.3582,76.7183,74.7183
0.0,70.6859,0.0,16.7165,76.7183,73.7183,74.3582,76.7183,74.7183
0.0,70.6859,0.0,16.6219,76.7183,73.7183,74.3582,76.7183,73.8902
0.0,70.6859,0.0,16.3447,76.7183,73.7183,74.3582,76.7183,73.8902
0.0,70.6859,0.0,16.3852,76.7183,73.7183,74.3582,76.7183,73.8902
0.0,70.6859,0.0,16.3402,76.7183,73.7183,74.3582,76.7183,73.8902
0.0,70.6859,0.0,16.3561,76.7183,73.7183,74.3582,76.7183,73.8902
0.0,69.9478,0.0,16.2913,76.7183,73.7183,73.3681,76.7183,73.8902
14.855,69.9478,0.0,16.291,76.7183,73.7183,73.3681,76.7183,73.0801
56.68,69.9478,0.0,16.1555,76.7183,73.7183,73.3681,76.7183,73.0801
71.32,69.9478,0.0,16.231,76.7183,73.7183,74.1602,76.7183,74.0882
43.945,69.9478,0.0,16.049,76.7183,73.7183,74.1602,76.7183,74.0882
43.945,69.9478,0.0,15.9958,76.7183,73.7183,73.4041,76.7183,73.2601
68.635,69.9478,0.0,16.2919,76.7183,73.7183,73.4041,76.7183,73.2601
68.635,69.9478,0.0,16.366,76.7183,73.7183,73.4041,76.7183,73.2601
65.595,69.9478,0.0,16.2919,76.7183,73.7183,73.4041,76.7183,73.2601
